cliente,recencia,frequencia,valor_monetario,periodo,grupo
329482,62,1,322.169999,62,2
329484,52,3,120.806666,191,5
329485,8,2,33.895,17,2
329486,191,1,109.23,191,3
329488,52,3,575.253333,169,4
329493,36,3,40.166666,191,5
329494,115,2,129.195,180,3
329498,136,3,115.046666,180,3
329499,113,3,10.84,191,3
329501,180,1,41.069999,180,3
329502,3,6,294.414998,138,5
329503,169,3,87.146666,191,3
329509,191,1,126.25,191,3
329512,191,1,156.52,191,3
329517,1,4,321.185,19,2
329519,191,2,80.884999,191,3
329523,185,1,69.13,185,3
329526,44,2,73.01,112,2
329527,22,1,640.799999,22,4
329528,191,1,89.97,191,3
329529,53,4,18.7,179,5
329532,145,2,110.589999,191,3
329535,191,1,9.99,191,3
329538,17,2,55.23,17,2
329540,4,11,397.049089,191,5
329542,191,1,19.43,191,3
329546,49,2,222.355,111,2
329547,147,3,365.81,188,4
329549,57,4,56.6525,191,5
329551,191,1,171.52,191,3
329553,95,3,258.98,161,5
329555,4,12,53.972499,178,5
329557,1,10,44.917999,114,2
329560,48,2,83.575,175,5
329561,172,1,124.209999,172,3
329562,64,11,101.147272,191,5
329564,32,3,71.606666,183,5
329566,123,3,50.823333,191,3
329569,140,5,316.501999,191,4
329572,191,2,166.675,191,3
329574,191,1,25.57,191,3
329577,45,3,94.559999,122,2
329578,29,5,141.747998,191,5
329579,183,4,221.574999,191,3
329582,191,1,575.4,191,4
329583,165,3,24.01,191,3
329586,142,1,43.26,142,3
329589,102,5,226.547999,176,5
329590,191,1,617.56,191,4
329594,191,2,112.355,191,3
329596,191,1,179.67,191,3
329597,163,1,500.879999,163,4
329600,2,2,65.62,191,5
329601,5,6,74.5,191,5
329607,101,7,133.859999,191,5
329611,21,5,131.993999,174,5
329619,112,2,209.14,191,3
329624,191,1,176.919999,191,3
329626,191,1,205.61,191,3
329630,19,1,473.4,19,2
329631,92,4,153.112498,184,5
329632,95,5,199.023999,191,5
329633,63,1,106.76,63,2
329635,191,1,430.399999,191,4
329636,4,10,112.828998,172,5
329638,6,6,352.506666,191,5
329639,191,1,248.6,191,3
329640,123,5,258.489999,191,3
329646,162,1,285.36,162,3
329648,174,1,103.309997,174,3
329652,126,1,103.83,126,2
329653,10,2,289.739999,47,2
329654,133,4,148.295,185,3
329659,177,2,49.555,191,3
329660,18,6,294.948332,191,5
329661,7,15,275.688666,191,1
329662,191,1,348.87,191,3
329663,178,1,106.45,178,3
329664,191,1,116.45,191,3
329668,175,1,10.48,175,3
329669,22,8,236.791249,185,5
329671,2,5,350.691999,191,5
329674,183,1,8.99,183,3
329676,115,3,117.023333,176,3
329678,191,1,135.18,191,3
329679,191,1,53.94,191,3
329680,70,2,184.774999,108,2
329681,179,2,49.505,191,3
329683,103,4,70.74,142,2
329685,22,1,16.12,22,2
329687,191,1,466.559999,191,4
329689,182,1,28.9,182,3
329699,52,3,32.706666,182,5
329702,17,2,16.82,24,2
329706,191,1,76.73,191,3
329707,51,7,358.552856,172,5
329708,38,9,77.231111,191,5
329710,21,5,93.214,191,5
329715,52,2,44.56,123,2
329716,191,1,815.1,191,4
329717,94,3,47.356666,180,5
329718,191,1,581.70999200000006,191,4
329720,109,2,33.455,163,3
329723,164,1,179.76,164,3
329724,52,2,254.96,170,5
329725,1,1,379.049996,1,2
329727,183,2,40.33,191,3
329732,183,1,61.04,183,3
329739,13,11,107.270908,191,5
329741,11,21,40.598571,186,1
329743,116,1,389.629999,116,4
329744,8,6,159.486666,176,5
329756,57,1,37.29,57,2
329761,49,2,32.13,86,2
329763,191,1,22.44,191,3
329764,191,2,189.885,191,3
329765,191,1,5.88,191,3
329769,10,14,94.404285,191,5
329775,96,5,168.081999,191,5
329777,13,7,279.679999,167,5
329779,12,8,376.002499,191,5
329781,112,4,158.872499,188,3
329783,113,2,29.21,121,2
329791,191,1,87.83,191,3
329805,189,2,468.235,191,4
329806,9,2,26.91,191,5
329809,3,4,229.804999,186,5
329811,62,4,712.832498,187,4
329812,42,4,49.7025,85,2
329813,14,14,50.974999,191,1
329817,185,1,76.01,185,3
329819,115,2,169.135,191,3
329820,191,2,60.14,191,3
329823,10,7,29.615714,172,5
329826,32,9,211.515555,191,5
329829,191,2,19.13,191,3
329832,16,5,435.68399899999997,145,4
329833,93,1,259.71,93,2
329836,78,1,127.19,78,2
329840,101,1,56.73,101,2
329841,26,6,253.315,137,5
329846,50,1,171.63,50,2
329849,180,2,71.084998,191,3
329856,27,4,108.67,191,5
329859,6,29,134.322758,187,1
329860,191,1,350.88,191,4
329861,92,3,169.599999,122,2
329868,2,19,216.385789,191,1
329879,191,1,26.7,191,3
329880,191,1,41.24,191,3
329881,53,4,156.62,182,5
329884,84,5,41.373999,162,5
329890,18,2,71.81,191,5
329896,160,3,111.219999,191,3
329897,180,2,83.28,191,3
329900,178,2,9.49,191,3
329906,21,4,56.5325,185,5
329908,75,6,108.183333,191,5
329915,90,4,178.109999,167,5
329918,4,7,69.131428,191,5
329919,1,10,75.646,181,5
329924,191,1,76.99,191,3
329925,78,2,302.889999,165,4
329937,168,3,267.893333,191,3
329942,15,5,24.116,191,5
329945,5,4,76.439999,189,5
329949,85,2,56.375,106,2
329954,176,3,173.436666,191,3
329956,112,4,141.527499,191,3
329958,8,7,383.811428,191,5
329960,139,1,9.98,139,3
329962,106,1,14.95,106,2
329963,191,1,970.819998,191,4
329964,72,3,402.089999,102,4
329970,12,3,54.316666,30,2
329971,191,1,147.09,191,3
329975,57,3,27.286666,73,2
329980,191,1,56.08,191,3
329991,191,1,48.57,191,3
329993,191,1,126.4,191,3
329995,2,3,82.343333,14,2
329998,35,2,76.705,170,5
330000,133,2,79.495,191,3
330006,152,2,579.795,191,4
330007,141,1,435.45,141,4
330012,191,1,42.82,191,3
330013,12,6,20.4,92,2
330014,19,3,223.6,177,5
330015,191,1,25.59,191,3
330018,155,1,99,155,3
330020,49,9,259.836666,191,5
330021,191,1,27.25,191,3
330022,53,15,103.449999,172,1
330023,135,1,169.27,135,3
330024,62,1,319.02,62,2
330026,1,16,83.426249,184,1
330027,9,3,39.079998,25,2
330028,191,1,30.48,191,3
330030,3,1,105.56,3,2
330031,61,1,84.61,61,2
330038,191,2,107.35,191,3
330039,2,20,122.009499,191,1
330040,84,4,11.145,191,5
330049,153,3,357.559999,181,4
330050,79,2,63.27,117,2
330052,165,1,83.88,165,3
330053,177,1,157.25,177,3
330055,133,2,32.28,133,3
330059,135,2,43.84,191,3
330061,57,1,541.64,57,4
330064,74,1,179.699999,74,2
330066,64,2,460.479999,191,4
330067,93,2,196.97,191,5
330071,19,3,155.113333,189,5
330075,16,5,250.265999,160,5
330076,191,1,14.49,191,3
330077,191,1,689.719998,191,4
330080,191,1,99.46,191,3
330081,55,5,276.155999,175,5
330083,13,2,516.115,148,4
330084,60,9,125.008888,191,5
330087,48,8,33.2925,191,5
330091,154,1,297.62,154,3
330092,47,8,214.123749,143,5
330094,10,9,69.476666,169,5
330097,191,1,46.72,191,3
330098,113,6,151.251666,191,5
330099,191,1,21.73,191,3
330100,45,6,325.069999,162,5
330102,22,5,419.577999,176,4
330103,176,2,41.2,191,3
330105,3,6,310.634999,191,5
330110,80,5,250.449999,185,5
330112,123,6,131.064999,191,3
330113,191,1,89.7,191,3
330114,182,1,5.98,182,3
330115,134,4,115.634999,191,3
330120,135,3,51.146666,184,3
330122,25,4,207.407499,188,5
330127,95,2,521.4,191,4
330128,191,1,576.29,191,4
330131,1,2,61.13,9,2
330134,63,3,45.856666,179,5
330136,5,4,559.544995,91,4
330138,11,4,73.14,109,2
330139,191,1,44.87,191,3
330140,41,4,27.3175,191,5
330141,142,1,24.24,142,3
330143,49,6,187.874999,191,5
330145,4,8,156.886249,180,5
330148,24,14,65.584285,164,5
330149,9,8,104.92625,191,5
330150,1,15,106.274666,171,1
330152,49,9,34.166666,175,5
330161,25,2,36.41,186,5
330163,70,3,106.656666,175,5
330165,159,2,232.165,188,3
330166,165,1,71.34,165,3
330167,108,2,25.45,143,3
330168,89,1,38.16,89,2
330171,191,1,152.529999,191,3
330175,38,4,305.6175,187,5
330177,191,2,133.435,191,3
330179,2,8,51.50625,191,5
330180,59,4,160.017499,93,2
330183,152,2,246.009999,191,3
330185,63,7,138.649999,191,5
330188,98,4,43.9475,191,5
330191,191,1,53.51,191,3
330193,146,2,41.755,154,3
330194,182,1,284.25,182,3
330197,8,4,995.339999,94,4
330198,167,1,44.88,167,3
330199,191,1,91.09,191,3
330200,55,1,451.019999,55,2
330201,29,4,79.169999,140,2
330204,183,1,41.88,183,3
330207,176,1,455.289999,176,4
330209,70,1,88.129992,70,2
330211,41,2,46.94,93,2
330213,191,2,46.3,191,3
330214,1,4,159.904999,54,2
330216,58,1,206.709999,58,2
330217,113,2,97.029999,175,3
330220,68,5,302.097999,186,5
330224,136,1,69.39,136,3
330229,191,1,271.24,191,3
330232,28,11,239.36909,191,5
330233,172,2,8.98,191,3
330235,191,1,309.619999,191,3
330245,65,4,129.6225,191,5
330247,109,1,699.459996,109,4
330249,19,1,361.679999,19,2
330255,140,2,49.175,177,3
330256,166,3,46.49,191,3
330259,167,1,297.45,167,3
330261,191,1,142.95,191,3
330270,64,2,16.97,155,5
330271,182,1,568.599999,182,4
330272,57,1,442.56,57,2
330274,7,4,105.434999,191,5
330276,191,1,33.23,191,3
330277,97,1,240.329999,97,2
330278,191,1,34.68,191,3
330279,16,2,59.385,50,2
330281,86,3,177.796666,127,2
330284,48,1,94.84,48,2
330285,171,2,187.399997,191,3
330286,79,5,149.761999,182,5
330287,191,1,71.8,191,3
330288,65,4,210.644999,191,5
330289,90,3,575.393332,179,4
330292,161,1,323.299997,161,4
330298,25,2,456.899999,109,4
330300,21,4,484.829998,191,4
330302,150,6,38.378333,191,3
330305,32,3,62.706666,191,5
330308,183,2,86.965,191,3
330309,117,4,66.995,191,3
330310,191,1,87.83,191,3
330311,191,1,180.409997,191,3
330312,30,2,199.59,67,2
330330,191,1,96.17,191,3
330332,166,2,60.674999,182,3
330334,191,1,107.23,191,3
330335,13,8,109.924999,191,5
330336,52,4,62.047498,191,5
330339,191,1,6.45,191,3
330341,137,1,35.41,137,3
330344,150,2,229.809999,191,3
330345,10,8,111.56375,165,5
330348,160,1,487.029999,160,4
330350,109,6,115.61999900000001,191,5
330352,67,6,176.561666,191,5
330354,24,4,244.165,191,5
330357,26,5,159.563999,185,5
330359,60,1,130.58,60,2
330361,45,14,80.913570000000007,191,5
330364,86,2,100.265,191,5
330366,191,1,68.97,191,3
330368,161,1,35.34,161,3
330375,18,2,105.43,80,2
330377,191,1,143.69,191,3
330380,7,10,79.723,191,5
330381,14,3,42.133333,183,5
330382,101,1,53.85,101,2
330384,141,1,280.56,141,4
330385,191,1,32.76,191,3
330390,25,8,198.829998,144,5
330391,57,2,276.929999,63,2
330393,191,1,59.739999,191,3
330394,191,1,13.06,191,3
330400,64,4,106.602499,164,5
330404,22,8,138.149999,179,5
330405,64,8,629.097497,191,4
330406,122,2,498.524998,150,4
330407,2,5,397.151999,181,5
330412,191,1,8.99,191,3
330418,148,1,19.479999,148,3
330419,191,1,34.68,191,3
330425,162,1,330.659999,162,4
330427,191,1,11.73,191,3
330434,87,1,419.139998,87,4
330438,157,3,109.026666,191,3
330444,2,5,29.876,171,5
330445,189,1,193.45,189,3
330446,162,1,62.27,162,3
330453,140,2,66.755,191,3
330455,12,11,136.686363,191,5
330456,100,5,172.905999,191,5
330457,165,2,137.24,191,3
330460,26,4,123.04,191,5
330461,178,2,287.954999,191,3
330462,84,6,76.404999,175,5
330463,6,1,8.37,6,2
330464,30,5,198.843999,183,5
330474,102,3,49.68,191,3
330478,171,2,145.755,171,3
330479,74,4,176.837499,134,2
330484,12,7,285.85857,191,5
330486,191,1,45.06,191,3
330490,80,2,78.285,191,5
330495,135,2,59.63,191,3
330496,68,5,144.783999,191,5
330497,191,1,598.3,191,4
330498,191,1,109.66,191,3
330499,12,3,83.733333,171,5
330501,115,1,164.819995,115,2
330503,136,1,39.06,136,3
330505,78,7,85.521428,191,5
330509,68,8,60.816249,191,5
330510,153,4,204.589998,184,3
330512,35,15,102.769999,191,1
330514,17,1,71.439996,17,2
330517,185,2,132.349999,191,3
330520,166,1,175.94,166,3
330522,166,1,105.83,166,3
330527,4,14,37.217857,191,1
330530,168,2,190.634999,191,3
330534,6,7,198.538571,134,5
330535,150,2,230.999999,191,3
330537,17,3,292.763333,191,5
330538,71,5,205.639999,178,5
330540,191,1,34.68,191,3
330541,191,1,6.99,191,3
330545,19,11,135.747272,130,5
330547,191,1,575.4,191,4
330549,113,3,168.35,177,3
330554,12,3,42.806666,175,5
330555,169,2,86.8,181,3
330557,73,6,181.588333,185,5
330558,191,1,65.49,191,3
330561,191,1,61.87,191,3
330563,131,2,16.49,160,3
330564,2,9,326.191107,191,5
330566,29,9,320.117777,186,5
330569,3,18,367.90111,182,1
330570,86,1,96.12,86,2
330571,91,3,609.346666,191,4
330572,191,1,182.249998,191,3
330573,191,1,29.9,191,3
330575,182,1,634.949997,182,4
330576,7,5,340.627999,191,5
330578,177,1,35.98,177,3
330580,77,2,272.04,140,2
330584,179,3,53.856666,191,3
330585,191,1,53.809997,191,3
330588,46,1,307.91,46,2
330589,148,2,136.09,166,3
330593,112,3,118.35,191,3
330594,191,1,287.7,191,3
330598,167,3,244.043333,191,3
330601,191,1,121.59,191,3
330602,159,1,36.61,159,3
330605,64,5,75.457999,123,2
330606,143,1,112.12,143,3
330609,130,3,145.466666,178,3
330610,191,1,575.4,191,4
330611,187,3,45.706666,191,3
330614,112,1,1169.709996,112,4
330616,122,4,91.7475,191,3
330620,90,3,93.399999,179,5
330621,2,9,452.516665,191,5
330624,60,2,114.699998,75,2
330625,191,2,73.119998,191,3
330626,65,3,238.033333,172,5
330631,191,2,49.87,191,3
330632,3,19,58.238947,191,1
330639,4,3,247.723332,191,5
330640,15,2,74.015,47,2
330645,168,1,209.8,168,3
330646,38,4,373.004999,149,4
330648,7,9,123.912222,191,5
330649,74,7,201.08857,163,5
330651,145,1,63.999999,145,3
330652,8,1,560.589999,8,2
330654,10,7,182.049999,191,5
330655,2,11,39.422727,114,2
330659,110,2,132.359998,191,3
330660,32,4,491.714998,182,4
330662,16,3,158.44,104,2
330668,191,1,194.19,191,3
330669,94,4,782.709999,171,4
330670,3,9,72.18,181,5
330672,63,4,176.624999,101,2
330675,93,1,155.8,93,2
330676,29,11,393.051817,178,5
330678,191,1,107.369997,191,3
330680,191,1,22.99,191,3
330684,191,1,173.35,191,3
330688,191,1,109.04,191,3
330695,191,1,128.04,191,3
330698,9,7,280.221427,191,5
330699,173,2,54.775,191,3
330704,184,1,43.47,184,3
330705,5,2,46.859999,52,2
330711,132,2,82.004999,132,3
330713,17,6,135.218332,186,5
330717,128,4,29.955,171,3
330718,16,3,234.596666,141,2
330720,49,7,308.515713,191,5
330724,78,4,220.15,127,2
330725,74,1,257.43,74,2
330726,178,3,63.669999,191,3
330728,130,5,180.353999,188,3
330731,159,1,9.54,159,3
330733,6,5,42.627999,17,2
330738,61,3,157.733333,120,2
330740,21,1,26.08,21,2
330743,189,1,7.52,189,3
330744,110,1,102.47,110,2
330748,127,3,131.633333,191,3
330749,10,11,473.415454,189,4
330752,24,8,412.599998,184,5
330758,106,4,77.2375,191,5
330764,159,1,119.45,159,3
330769,57,1,214.639999,57,2
330770,36,1,85.089999,36,2
330773,162,4,154.432499,191,3
330774,48,8,43.119999,191,5
330780,185,2,58.45,191,3
330781,99,1,59.9,99,2
330785,162,4,44.4675,191,3
330786,63,7,92.799999,191,5
330788,116,2,210.179999,176,3
330789,38,1,186.09,38,2
330790,191,1,99.48,191,3
330802,54,1,381.12,54,2
330804,2,15,68.919333,117,1
330805,87,5,106.779999,191,5
330807,131,4,91.15,191,3
330808,106,5,338.263999,176,4
330813,80,1,172.4,80,2
330817,11,5,213.659999,169,5
330818,191,1,14.97,191,3
330819,22,4,285.964998,77,2
330820,86,2,89.879999,115,2
330826,160,1,193.62,160,3
330830,191,1,9.87,191,3
330837,19,20,43.685999,191,1
330838,23,8,152.401249,178,5
330839,16,7,70.247142,191,5
330847,180,1,53.4,180,3
330849,191,1,17.98,191,3
330850,180,1,4.99,180,3
330851,68,8,57.682499,142,5
330852,191,1,834.6,191,4
330855,191,1,17.8,191,3
330859,17,3,114.486666,166,5
330860,1,1,126.15,1,2
330864,156,1,312.89,156,4
330866,30,6,99.081666,183,5
330867,38,5,306.355999,183,5
330871,191,2,13.11,191,3
330872,15,11,261.226363,166,5
330878,191,1,86.16,191,3
330880,191,1,191.8,191,3
330881,136,5,115.577999,191,3
330890,32,2,389.779999,63,2
330895,144,1,47.85,144,3
330896,191,1,114.32,191,3
330899,164,2,35.88,191,3
330902,59,6,115.003333,191,5
330905,26,5,273.969997,122,2
330906,44,2,325.224999,93,2
330908,23,1,420.289999,23,2
330910,90,3,106.669999,185,5
330915,70,1,124.13,70,2
330916,7,5,95.534,144,5
330917,175,2,241.694999,191,3
330918,186,1,2.98,186,3
330922,50,4,265.1975,191,5
330926,156,4,10.03,191,3
330927,129,2,91.445,191,3
330930,52,7,81.36,191,5
330931,63,2,206.815,191,5
330933,61,7,33.475714,176,5
330937,16,4,49.927499,191,5
330939,9,1,511.98,9,2
330940,44,16,224.692499,187,1
330943,23,1,105.76,23,2
330945,99,2,361.305,191,4
330946,185,3,132.103332,191,3
330948,3,29,94.16793,191,1
330949,12,11,74.177272,116,5
330950,182,1,306.639999,182,3
330953,2,5,16.678,116,2
330955,1,5,300.429999,179,5
330958,191,2,186.21,191,3
330959,100,1,779.4,100,4
330960,16,1,31.99,16,2
330961,191,1,107.7,191,3
330962,169,1,214.879999,169,3
330968,22,4,180.827499,157,5
330975,28,3,345.393333,147,5
330976,17,11,67.540909,191,5
330978,191,1,79.83,191,3
330979,28,1,224.24,28,2
330985,191,1,85.22,191,3
330988,8,4,295.679999,36,2
330992,191,1,39.79,191,3
330996,16,9,85.976666,169,5
330997,91,2,275.1,180,5
331001,90,7,95.984285,166,5
331004,8,9,123.401111,141,5
331011,15,3,94.25,133,2
331012,9,13,109.254615,129,5
331014,171,1,508.029999,171,4
331015,106,2,7.779999,160,3
331017,2,8,33.484999,178,5
331018,126,5,350.355999,177,4
331021,53,5,55.607999,180,5
331023,191,1,353.179995,191,4
331026,191,1,33.57,191,3
331031,9,13,164.696923,191,5
331035,162,1,19.14,162,3
331037,126,4,283.274999,178,4
331040,101,8,69.703749,191,5
331044,191,1,1469.749999,191,4
331048,32,7,293.514285,191,5
331056,15,9,113.172222,191,5
331058,191,3,190.569999,191,3
331059,13,8,171.9025,188,5
331060,98,4,229.604999,191,5
331061,50,15,50.389333,183,1
331062,4,1,215.4,4,2
331063,63,3,654.586666,178,4
331064,37,1,461.579999,37,2
331067,15,1,425.519998,15,2
331068,59,4,334.402499,162,4
331074,81,2,135.63,154,5
331075,165,2,76.25,186,3
331077,7,6,58.311666,182,5
331084,173,2,44.605,191,3
331086,191,2,49.844999,191,3
331088,95,3,71.429999,176,5
331090,191,1,10.87,191,3
331095,7,5,317.849997,160,5
331098,191,1,52.75,191,3
331099,191,1,175.2,191,3
331100,137,3,54.153333,191,3
331101,191,1,128.61,191,3
331104,30,6,51.918332,155,5
331108,25,4,342.769999,175,5
331116,145,2,362.719997,191,4
331117,62,1,133.64,62,2
331121,46,14,53.514285,186,5
331124,155,2,85.05,186,3
331127,79,5,36.218,180,5
331130,191,1,387.339999,191,4
331133,113,4,69.0975,191,3
331134,115,1,4.45,115,2
331142,16,13,259.303076,191,5
331144,171,2,104.489998,187,3
331150,148,2,56.45,191,3
331151,10,3,31.186666,21,2
331155,7,6,425.504998,191,5
331156,191,1,5.88,191,3
331157,191,1,578.09,191,4
331158,191,1,95.23,191,3
331161,41,7,32.727142,191,5
331163,38,1,134.48,38,2
331165,3,6,366.204998,185,5
331166,66,7,111.865714,191,5
331167,129,2,38.02,191,3
331180,17,17,209.26647,181,1
331182,191,1,412.749998,191,4
331184,25,1,2.25,25,2
331186,185,1,41.55,185,3
331188,177,1,60.24,177,3
331192,61,7,72.681428,188,5
331195,13,18,251.508888,168,1
331196,191,1,48.45,191,3
331198,171,3,116.17,191,3
331199,188,1,303.02,188,3
331200,191,1,5.88,191,3
331207,16,1,244.699999,16,2
331209,116,3,36.273333,191,3
331210,182,4,50.63,191,3
331211,144,1,19.9,144,3
331213,12,11,54.087272,120,5
331214,177,1,153.16,177,3
331215,156,1,631.999997,156,4
331219,2,4,11.535,186,5
331222,191,1,31.67,191,3
331242,191,1,32.57,191,3
331247,3,12,108.410832,188,5
331250,170,3,224.833333,191,3
331254,12,3,442.143332,100,4
331260,47,2,344.109998,169,4
331261,99,2,363.25,191,4
331265,66,2,230.935,160,5
331266,105,4,62.794999,191,5
331271,191,1,170.85,191,3
331275,191,1,48.6,191,3
331279,23,3,102.173333,191,5
331280,8,4,496.044999,80,4
331284,6,4,31.367499,184,5
331285,186,1,86.44,186,3
331286,10,10,137.780999,176,5
331289,67,2,246.969998,173,5
331292,191,1,147.56,191,3
331295,191,1,9.84,191,3
331300,2,4,35.999999,183,5
331301,81,1,174.5,81,2
331309,89,2,57.715,191,5
331311,8,13,253.234614,191,5
331312,3,24,57.716666,191,1
331313,191,1,46.39,191,3
331315,144,1,464.05,144,4
331327,191,1,20,191,3
331328,5,39,42.684358,191,1
331329,161,1,101.51,161,3
331330,19,1,502.88,19,2
331334,59,4,162.827499,191,5
331335,191,1,19.98,191,3
331336,173,1,6.58,173,3
331337,57,7,82.054285,191,5
331347,10,7,133.939999,161,5
331350,180,1,103.6,180,3
331351,164,1,52.17,164,3
331352,155,2,22.61,164,3
331353,28,3,448.926666,70,2
331355,191,1,75.57,191,3
331357,2,5,28.318,191,5
331358,7,11,201.859998,161,5
331361,191,1,59.98,191,3
331363,90,3,89.296665,191,5
331364,100,7,29.33,180,5
331365,1,10,73.274999,186,5
331368,191,1,311.849999,191,3
331369,139,2,71.069999,191,3
331376,24,9,51.073333,129,5
331379,8,2,196.93,8,2
331382,165,2,132.405,191,3
331385,33,9,340.948888,187,5
331387,21,3,294.833332,185,5
331390,21,2,707.934995,165,4
331392,141,3,159.92,191,3
331395,2,3,58.676666,169,5
331396,186,1,63.63,186,3
331397,191,2,82.34,191,3
331399,12,19,56.621052,143,1
331409,44,8,97.708749,173,5
331411,29,7,157.969999,172,5
331413,92,2,282.674999,191,5
331417,1,19,119.328947,191,1
331421,2,6,108.468333,178,5
331422,124,6,63.52,191,3
331426,182,1,944.679996,182,4
331428,191,1,344.02,191,3
331434,3,1,928.73,3,4
331436,185,1,206.32,185,3
331439,2,24,76.017083,148,1
331440,7,5,80.689999,191,5
331443,173,3,100.21,191,3
331445,80,8,287.644999,164,5
331449,170,3,276.156666,191,3
331454,2,28,823.171785,179,1
331461,2,4,95.04,191,5
331462,191,1,57.36,191,3
331464,40,13,219.350768,191,5
331469,86,3,184.593333,163,5
331470,14,4,100.9,191,5
331476,124,1,16.46,124,2
331478,191,1,124.53,191,3
331481,168,1,128.57,168,3
331486,1,14,50.573571,183,1
331490,116,1,225.22,116,2
331491,56,2,352.28,191,4
331496,130,3,6.986666,142,3
331501,153,1,243.85,153,3
331502,63,7,207.159999,174,5
331503,114,3,668.93333,191,4
331507,21,3,53.803333,144,2
331512,167,1,360.85,167,4
331514,191,1,561.329999,191,4
331518,83,3,153.723333,137,2
331522,191,1,103.43,191,3
331523,176,1,737.06,176,4
331525,48,3,110.063333,155,5
331527,172,2,45.21,191,3
331530,83,3,149.07,131,2
331533,73,4,377.862499,183,4
331534,3,1,76.08,3,2
331535,36,1,15.99,36,2
331539,57,7,335.181427,176,5
331543,29,8,143.458749,191,5
331550,122,1,99.54,122,2
331551,8,8,166.688749,191,5
331554,40,3,274.109999,177,5
